,vid,label
791,v_ac1DjqY4xHs,71
792,v_RPKcM8q74FE,140
793,v_wHxB-5jKjbQ,23
794,v_0vCynjlkM5A,26
795,v_V3ZDyR7mVpc,194
796,v_cFcrXdvfxoo,82
797,v_pcaPtKtS03E,39
798,v_w4QM4nztkkE,179
799,v_bFm6E4cz5tM,189
800,v_7ezC4N3ArmQ,10
801,v_mdXSm8Yr6aU,171
802,v_DEEgoxzTvdk,189
803,v_Gi55CA6ktE8,168
804,v_pV1b0Fs6qW8,81
805,v_NJQROeaBiVE,82
806,v__hzMRy2_q4g,89
807,v_RVKYgN2S9KA,44
808,v_PlUAKvaRd8s,162
809,v_bnItfkwBogY,74
810,v_G-fsWVYrAgc,88
811,v_r9OvUc28Qi8,2
812,v_o4_Vi7asvxg,4
813,v_IcDadC2tw5c,13
814,v_IIAaKRUze8A,56
815,v_PmyAt4zuLRY,10
816,v_K_AFdv3PKp0,101
817,v_KRz3aBw_TlQ,176
818,v_C_fqFJyf5SU,74
819,v_jwyLw2n_YVw,5
820,v__LAABOgXU1s,26
821,v_y4PXBhxpZHk,75
822,v_N9LTq3gYmsI,162
823,v_VOyKKN3NdXM,66
824,v_r9X01daYa5o,196
825,v_5aUWT0CmJlc,37
826,v_nR7tqWpNpe8,136
827,v_z6g5QbIPatk,25
828,v_A1U24_iC6ww,101
829,v_7OcfzMIZsxA,69
830,v_HV_yqsiFoKA,43
831,v_FaiSWZFSHSE,88
832,v_jlqC3lFqxhQ,163
833,v_wLcpMJv83XY,124
834,v_0AjYz-s4Rek,76
835,v_GMwV9roiBYo,114
836,v_T3ngvDyxYiE,179
837,v_LbGr5TjfTBY,150
838,v_6URUyopL8qM,141
839,v_5SzzJMuyC_M,101
840,v_kZMDKbfIis0,37
841,v_nN1u9BVysQs,24
842,v_roTIeCtx94Q,5
843,v_DhYJl8KAZN4,108
844,v_e-44ig51evc,58
845,v_-ypKYhjrlXw,0
846,v_uLT7PmD_AJA,14
847,v_xxXspvK4tEY,83
848,v_FrDKwP9XaOo,179
849,v_Z-gDuGMpClo,66
850,v_p771liKjycc,183
851,v_BGeB6KEQM94,87
852,v_j_q_MOjw80Q,5
853,v_eGLD-0b1LV0,54
854,v_RCyZgp1F06s,171
855,v_kGxikShxkpQ,179
856,v_UAAk2SxqSvs,87
857,v_sVeC5VlDsjk,169
858,v_teDceMxV9PA,130
859,v_ersl2OEJ-eI,176
860,v_M2OoQFcDflU,107
861,v_Jt-DIHv8YK8,87
862,v_yGCklVOLgk8,194
863,v_k0w1lMRoqYk,137
864,v_r4F2X_MlL-U,68
865,v__0CqozZun3U,139
866,v_SmBEf-g82Ew,101
867,v_lGvI5pyjpFg,89
868,v_5laHmakSAAg,10
869,v_haUWdHvwpUo,108
870,v_z93quI8Gxx4,22
871,v_lZ2X-e33E0A,101
872,v_ThYidZUtnuo,145
873,v_02WlEYafQ9Q,136
874,v_YJOoLvwqWCw,2
875,v_gBOWkZBlc8g,9
876,v_Sfdj_kMDUh8,77
877,v_Ye3u6ujLEl0,170
878,v_r8ZIHLqFPfg,133
879,v_bEniqIC5Ric,22
880,v_Lvia-mF_Hnk,196
881,v_V3Sz4WWJ2_M,68
882,v_1aRRlW0k-_4,75
883,v_mvWKOkRzfos,106
884,v_JNvwkiz8Bzw,179
885,v_di8Vr1fzUh8,176
886,v_4gQpW3zR-Aw,22
887,v_SNuH7bpgHuY,19
888,v_fgkiHZ0nENg,35
889,v_V1CX5B7ih6c,43
890,v_TEkIJQljABs,69
891,v_gCuRcP4txc0,53
892,v_yyUmEgvq3B0,124
893,v_MbEoZXWVc-I,10
894,v_KTNJc_NVOmg,33
895,v_EiPofuIoUic,141
896,v_x08PpU3uQ6Y,165
897,v_UAFIstY4a8Q,107
898,v_08afjR_3SwI,23
899,v_YfWKbMPFmcU,97
900,v_no9vPN7D-1s,196
901,v_LxwKUIJdt_4,13
902,v_bW5HfDWUP3U,135
903,v_EOradtej9GU,157
904,v_Pt4BlfBqduE,56
905,v_x3z3dVUxmJ0,14
906,v_L-rPS8tlAy4,19
907,v_fhEvf47Jqi8,177
908,v_DRK5oUhjwTg,144
909,v_2DMOP9Fy91U,74
910,v_Z6xXj6tbMCo,24
911,v_U7iNqQs1kRk,108
912,v_5eM2Hcvj6R8,74
913,v__TeU8A-CGbU,77
914,v_73ZdOEJcsUw,83
915,v_5vk8OuKkttU,77
916,v_ir1jpnsK5p8,56
917,v_1G5cu1NvDFw,130
918,v_NQyAC1aweec,33
919,v_UaCSf-kW2Ho,108
920,v_RAaRFD5M8h4,63
921,v_W4aPcuQSxFI,93
922,v_5QDwobEnN3g,18
923,v_XN7mRI1qGlQ,12
924,v_KanNWuKvkxs,133
925,v_Dty6AUdBdrE,137
926,v_A1k7CSI7aRs,43
927,v_ZwIu2pPxB3Y,54
928,v__7a80bvsbk8,19
929,v_L9cxYlPkUYs,147
930,v_16Mq9vM7Nck,35
931,v_8PkoDfbK5Bc,24
932,v_hEoASC7qC28,189
933,v_RrScnC2xQpw,5
934,v_0EDEA8dZeGo,194
935,v_zh2Thxc6NVI,114
936,v_lJeJ2LFna5o,106
937,v_5QZpCDyXNx4,4
938,v_31KEa5VhvPs,37
939,v_VCdZ9gfzRWo,39
940,v_NgBfcoVZ254,87
941,v_YApgx2YL9wM,158
942,v_LFOlEafI35c,2
943,v_cukeWRPJzf8,170
944,v_cvatsuUhqhk,172
945,v_5Eb_NVjFah0,124
946,v_x2CZHFxoZaM,147
947,v_aEWVDbV76_Q,189
948,v_Gba1MksaNBQ,119
949,v_UYzgXZIRUR8,87
950,v_v-mNvC8zVhE,68
951,v_Q_Rufuciohg,99
952,v_XI6sjZg9Yeg,56
953,v_Y_ITwC4_pEY,109
954,v_6h-WE-0eBlA,119
955,v_YKLZAgdkFrk,171
956,v_LnqAgjTpi0k,147
957,v_EkwX8Swnut8,157
958,v_OVRYoPA6h-Y,35
959,v_V9xuy-rVj9w,163
960,v__-_SwG4EnRU,93
961,v_5nvximBXhFI,87
962,v_L4mSCZwXelk,58
963,v_z4_OuffZPAo,99
964,v_pFh-8ICMTFY,54
965,v_aMexiSP5Vjc,54
966,v_bESksIhdEvo,31
967,v_fBov3cwPEho,39
968,v_agIcVWDyeH0,135
969,v_K-E0UXNscjU,176
970,v_3bTGq7QDjUg,141
971,v_UYUvjnlU9Ho,35
972,v_rV9RzL8o7tk,119
973,v_1FKoT6uFsjY,133
974,v_SiBSwSu_REQ,8
975,v_t1MXansbY5s,135
976,v_2tpwfPdSEVo,33
977,v_asWvAGhlbdQ,150
978,v_dcARAWmvWSo,145
979,v_7uhJ_0oKV6s,146
980,v_YCrSiqY-TVw,37
981,v_sOyox_6AG1w,147
982,v_ytvIoI5uwFA,2
983,v_9ZGy24Geu5k,169
984,v_JW5P5FdOrcw,93
985,v_ZCZoL2b6euQ,176
986,v_UXc2y7lR5t0,183
987,v_zyi4NVylqB0,9
988,v_fdYyIOWkycU,176
989,v_MlxMV7WH9-g,5
990,v_IxrncvpPWV8,179
991,v_KylUHdDXuCg,19
992,v_0pGXfomqurw,54
993,v_p3-tF0riSpQ,69
994,v_ZHVzukkU9sk,5
995,v_1VAugQRO05g,53
996,v_3UbQ0UDmbbw,139
997,v_PZjWkB_q2lE,66
998,v_s0YJOzALDNg,140
999,v_ngE2y5ExVqw,71
1000,v_b3e7PrPNb30,0
1001,v_-deoJLN27hE,58
1002,v_9PGFsuE3Ye0,124
1003,v_Tbo7I63oIms,157
1004,v_x03YF3JbWjs,14
1005,v_vZVnMzH4pkc,10
1006,v_Pu92wJ-7UTQ,108
1007,v_rosZj4ZcPBA,13
1008,v_Z7BPvGPizYE,195
1009,v_zlAwW2Pxc1A,68
1010,v_RfXFS9fy-mI,58
1011,v_VyQ4ZbgqMXk,155
1012,v_d0woFZ26Cx0,119
1013,v_lTFCUuLtUJs,147
1014,v_Sma-ydx49eQ,146
1015,v_S2jbh7QMrKc,169
1016,v_6NQl2Vcf0P0,21
1017,v_dla6qDuAXTw,171
1018,v_b_v5uGSheEw,141
1019,v_Ck5i8CVEkJI,176
1020,v_6k5m4u5AchQ,76
1021,v_vBdm15wRqig,169
1022,v_AIZWoAbhUTY,18
1023,v_Oya9LWABkf4,74
1024,v_4Mo-IYfNKBo,93
1025,v_hLnVjkmioH8,2
1026,v_zCijq4G1B3Q,98
1027,v_o00AfbAIOlA,3
1028,v_3ekMufBfUdw,12
1029,v_q8TBL7DBgXY,144
1030,v_e51NGAPMp1s,170
1031,v_i-G50GikqTg,109
1032,v_ZTwmb1d44bc,37
1033,v_mTmcz5NWNQA,4
1034,v_8iQ_ZjJGQkE,144
1035,v_NpfdyZntPbg,195
1036,v_0RUs80IYF38,21
1037,v_15vwVfNA99o,69
1038,v_rBaR5xF8orE,81
1039,v_Vi2gzCrS-fE,150
1040,v_RlC3n0VSGOU,169
1041,v_cqVvHj1oC-8,139
1042,v_UsqhZb0co6o,135
1043,v_P-YyUw0iuBQ,143
1044,v_KfX3APC8lp4,82
1045,v_bjYah4IvnII,141
1046,v_jwlYaPt2DIs,89
1047,v_r1x3hjFWGYM,133
1048,v__K3Cpdks6NQ,130
1049,v_M1dEZrQWeRY,163
1050,v_Cq7Myyfbtn0,130
1051,v_1ZuUq5rVwPs,101
1052,v_lzcVvTHZlQo,2
1053,v_82s4QeuHioo,136
1054,v_sEvP3GFbLdw,135
1055,v_fqOp0uhdEyM,74
1056,v_89S-sQUWIcg,75
1057,v_BLSycXOF3Ro,74
1058,v_wsrSku74OpM,10
1059,v_So4BX0I1VRI,124
1060,v_Scjxbdh6b54,66
1061,v_otWcr0Rxy5g,53
1062,v_k8C1Jb_xvh0,176
1063,v_XKuD0F-p6YA,3
1064,v_b0bM4vKxoXQ,19
1065,v_KYN1NR7l2zQ,170
1066,v_9-U2WOLIqB8,124
1067,v_5iIlhXLDsf8,44
1068,v_E-XerA_sOjw,40
1069,v_I41kmlYZmt4,177
1070,v_WjX-xi2Ocbo,21
1071,v_OmlzSz6AKfI,4
1072,v_IkXuooaGnCc,93
1073,v_IQvSj-3BGPo,40
1074,v_p31a9wkiSHA,87
1075,v_u35hesPTsNE,108
1076,v_ITyNMYw_pxc,176
1077,v_XThYcZoFMMs,88
1078,v_pajUG7Y6Gtk,9
1079,v_HCraAphAW1A,33
1080,v_vWULU8NttX8,4
1081,v_0_9_HIvxNMw,163
1082,v_zcdJNPYkIE0,149
1083,v_ymEh5T11kSQ,9
1084,v_-2DajzzRwn0,179
1085,v_H0gSWEElh6A,56
1086,v_aEG-_-m49mY,97
1087,v_huFuRGoZt9I,107
1088,v_WjEh7acrr5o,83
1089,v_vREBYOCUCj0,157
1090,v_8OA30kYcAUQ,137
1091,v_qbUQVhjQJ48,155
1092,v_lMbDEY-CVwE,40
1093,v_FXb8rBMvol4,163
1094,v_hhHiBeL08-M,97
1095,v_1WSFrupQzQI,19
1096,v_YoJxVl_hUWg,26
1097,v_llcbN-s26vs,68
1098,v_P-ENnGQ_FuU,66
1099,v_PVAV7PdHhgE,171
1100,v_v5peBgLKWL8,157
1101,v_J4FBxa5FWSo,130
1102,v_abjQ1EyqJuw,177
1103,v_G3TPqsLNlrw,194
1104,v_rMdojBVP-aM,158
1105,v_kZXVFSjRt5g,136
1106,v_boQbuyDjWnc,107
1107,v_Tz3OXEWBSVA,165
1108,v_Ib3XqmBqy10,146
1109,v_WUYSGCwm6OM,133
1110,v_H_Spgfds1iY,119
1111,v_VlfnvORj6KY,108
1112,v_NRdxsuSCJyM,149
1113,v_HCub1SN4X20,171
1114,v_HCZpS7mhvrE,195
1115,v_BHQasKzBDQU,2
1116,v_ZA_XYgP4fMA,2
1117,v_89rUyq2rCJ8,169
1118,v_iC1C5wfb0iU,172
1119,v_0lzqfDIWXtw,37
1120,v_W3a7BIqWov4,124
1121,v_fgP3D3Gqn6U,21
1122,v_ll4HKY9ZBOA,53
1123,v_LIaNG_UliKk,157
1124,v_GHcNgllmcpM,109
1125,v_VkRjs03YEjE,58
1126,v_Cdiv-IzHcjQ,195
1127,v_-ew9R4QppTk,108
1128,v_Gr5jGxLEp70,35
1129,v_r-GVVgxtoMk,71
1130,v_rP2MviNn52g,179
1131,v_fxEcsM0EaA4,146
1132,v_5sdUW55eS4M,93
1133,v_ZmUk9OQ1zfk,9
1134,v_ig8RaXkocJ0,43
1135,v_V2PhVadSbpQ,137
1136,v_coK0QVLhuj0,63
1137,v_zc7_D9RiOY0,149
1138,v_Irmh66trRY4,5
1139,v_ZqkJAD0CGBU,71
1140,v_Yr2unlRQZa0,54
1141,v_c1eUdyyT4zg,140
1142,v_kHTcsP6nQdY,57
1143,v_Wdp8yduPUX4,87
1144,v_jrXoqceGS-k,144
1145,v_J959vSGFedM,44
1146,v__8-4M5XVuwI,137
1147,v_yN3e-giBxns,21
1148,v_fOGXvBAmTsY,147
1149,v_XbN3TvLEm2A,82
1150,v_4rvACiBclFI,26
1151,v_DZVJtWJrWTU,12
1152,v_o8n1YnT8ZZ8,89
1153,v_lsgB3WU-1r0,45
1154,v_nnWON1EzK0o,21
1155,v_Y9wrTRY3mUI,76
1156,v_6pY2zz2_CCU,33
1157,v_D7ZeRbotot0,196
1158,v_bX8QXK9mjKA,140
1159,v_9bFevj6bomQ,58
1160,v_7UrJuhFvlQ4,13
1161,v_iKH8FgONbVw,82
1162,v_VnBZR-yBLXA,99
1163,v_Ocd1VWIIeVs,66
1164,v_Fi0PQwhsGs4,143
1165,v_4o7Abew2ExY,76
1166,v_YO8EY7miuk8,24
1167,v_wUsmKmxxHYQ,170
1168,v_BFICeyu5oMM,89
1169,v_yslzj3NGuLU,139
1170,v_RhsCYNiAaV8,136
1171,v_skSPijG9sgU,37
1172,v_MWdPh6J-YXM,23
1173,v_jwYgWG2fqOA,8
1174,v_YaIuavIbk6A,158
1175,v_SXwCedd4MKg,40
1176,v_gF0ymMmpS_M,54
1177,v_vcl8rFSCH4w,162
1178,v_YAhMxt-3ciU,35
1179,v_lxNV7FI-LQQ,22
1180,v_yNyv7Ykn5oo,18
1181,v_dkG9YRNJllQ,13
1182,v_iCkDtX_mTII,185
1183,v_W1Cp1UyY8S8,97
1184,v_iDz8nKDpumY,194
1185,v_dPdeb0SgIw8,114
1186,v_Z3DhUZhoRDA,68
1187,v_v1hQ0vf66QY,168
1188,v_vXOT_VXWOqo,75
1189,v_4CRacVTadPQ,93
1190,v_NnLjEbG31ZE,141
1191,v_tIAdhrfT70I,10
1192,v_uxRBnIWE79s,45
1193,v_7bUu05RIksU,66
1194,v_CUJJViubZ9c,43
1195,v_w2fsq9BOoZo,143
1196,v_QLsdBUBpz_8,57
1197,v_L9dtiopWGe4,89
1198,v_K0XdsHfUpco,35
1199,v___mIAEE03bE,163
1200,v_OeIQ0P0FCCg,4
1201,v_5DBzvN5Qe_0,74
1202,v__yWADgOFxP0,163
1203,v_H8MY7XGrN6Q,144
1204,v_DgVo1IAVrDM,87
1205,v_q3-S2tg4ULw,109
1206,v_-0i3BpAQAgE,143
1207,v_uDNLf3ty9ao,143
1208,v_GTOP7XXi_vI,24
1209,v_6d7oOG3dS-Y,77
1210,v_tPZYyaX63yE,13
1211,v_o8wdvkauJQQ,185
1212,v__Y4czVoIxvE,77
1213,v_NQ51aXtD6Q0,43
1214,v_3VkqckKyshc,81
1215,v_uxsZFuXKs3A,177
1216,v_t2zLJ5mKTT8,189
1217,v_uqd8A4iJ6Bo,5
1218,v_x-WGuz3_2Fc,99
1219,v_lXTcGMN9I8g,158
1220,v_G0g7vEwI0z8,91
1221,v___c8enCfzqw,12
1222,v_1dM62Xpm9Ns,150
1223,v_dgbGv3G4k5M,39
1224,v_RK8VF2pL72I,83
1225,v_6I1aP4O04R8,13
1226,v_MERZe5qdfWc,162
1227,v_htKhaMfxxrM,2
1228,v_Va3NsrY1DJ8,158
1229,v_Ej_a4iCd45I,106
1230,v_6cha8sVi65k,114
1231,v_DACWnbWrd18,38
1232,v_EuIBTFqVOt8,2
1233,v_1aCwFDS0j2A,82
1234,v_5Jo_AWt9fB0,82
1235,v_ru7UAr2488M,114
1236,v_03KTIy44yTo,13
1237,v_n0Az4cLruf4,185
1238,v_XKvzx2cD9KY,168
1239,v_j_Xr8nLEjLQ,158
1240,v_cJiwi-wB1FY,176
1241,v__jT57LdAHUs,109
1242,v_ULPw4uZcx5I,162
1243,v_UNPQdg_tWh4,35
1244,v__JE5T2RKZvo,98
1245,v_OFn-c_XvIhU,149
1246,v_p9yq0kAqGU4,179
1247,v_Kb8SPjD121k,2
1248,v_gHk4mjlJ5cg,146
1249,v_mBsIWxXJPY0,163
1250,v_l9LHfuoU8js,56
1251,v_nd5l829R8mw,53
1252,v_ShozMaLUS20,137
1253,v_h49mHiWjXBA,37
1254,v_XCwPsQwzfiA,88
1255,v_JFA1iR09BUA,24
1256,v_Cw5NDI8NnZU,169
1257,v_dAjhBWalWRM,107
1258,v_Pd9qzQ2MOE8,101
1259,v_KgGQ6dHKl8U,21
1260,v_FSfxYKauc9w,114
1261,v_0Bd8Js6Pf6E,108
1262,v_U7OZcgwLRcc,109
1263,v_gMV5Mso7758,143
1264,v__n0cR3Oshxg,5
1265,v_bdC2YPVHGZM,75
1266,v_pYb8jzB5vs0,149
1267,v_MCnvxOLnbsg,66
1268,v_ekgfptN7tQk,169
1269,v_Z9pWpZK4k2M,130
1270,v_GVmGXTEm46s,31
1271,v_Tix8XrlBZxg,139
1272,v_SnFWB9NLFjY,157
1273,v_0-kEI13BtcY,165
1274,v_n5RVQbgz1Rs,75
1275,v_ztogHoQpE4A,196
1276,v_XQ0_P0LpCFM,75
1277,v_V50vtrHboIE,74
1278,v_674t-jyyKeg,69
1279,v_aEAmMKa8iuM,4
1280,v_0-igBOtXYeE,43
1281,v_TrRsujPlt5w,54
1282,v_ktYgm8bRK-g,74
1283,v_E1-eVfnNfXI,69
1284,v_abWGVKYPffM,38
1285,v_x2DTmwZa8yE,99
1286,v_ol4ScGsyhbI,2
1287,v_BD4i-g3U5Kw,114
1288,v_00Dk03Jr70M,101
1289,v_shLUZZS9oYc,177
1290,v_ul9kg5QdvJo,69
1291,v_gNFrILoB8LY,93
1292,v_Kwhp0DNop9I,149
1293,v_iXaW8uyzBNs,97
1294,v_DDwBAbeGejE,137
1295,v_2n6MvpNewpI,93
1296,v_MNSDK-vCwTM,59
1297,v_GqCS5MNl6a4,139
1298,v_wdsZn1Yu_5M,189
1299,v_c3SJUucMqJQ,33
1300,v_BNa85xIhNqA,81
1301,v_fevlUD03yCM,0
1302,v_9n_cwQLpo_c,163
1303,v__4oBeoCuU7M,196
1304,v_3NFWgG4_6NI,74
1305,v_HVU5EmblAP8,108
1306,v_7Sfl-Fmr_3E,97
1307,v_szdKUpvx9Sk,107
1308,v_ZYrQ-TSPQfU,136
1309,v_AY2usHrPYL0,141
1310,v_gY-TqRhcWY8,172
1311,v_okC18bPTils,149
1312,v_deuSw3RnNLU,89
1313,v_E3h0UHRsSQk,150
1314,v_9wukG78Z0u8,82
1315,v_vUuC72xikqw,25
1316,v_mzxp9dHn0Rs,58
1317,v_7DY1vm9RiIk,9
1318,v_f2W1Mt04CIM,140
1319,v_Bi3vlu17qp8,9
1320,v_VFvHqc5Bg-0,163
1321,v_yqBRp0txs-c,10
1322,v_zGwcX0S4DVA,22
1323,v_Y76wuHBZgdU,77
1324,v_enESbo2pA9U,163
1325,v_oQ_PwsBgozM,39
1326,v_fVBXRUWEyoA,33
1327,v_QFz-keqof9g,158
1328,v_hJKX5ZulTgI,12
1329,v_XP5Oqr1giQ4,19
1330,v_KlJqjBqpnjw,146
1331,v_Q_kqplOxytU,170
1332,v_pibXLs9IOX8,35
1333,v_vQ8NJRCSyb4,82
1334,v_Jmip8PuILhM,98
1335,v_iGuOr5KwLQ0,144
1336,v_L2MfC4jcRo0,172
1337,v__wl0vFvb8Bc,66
1338,v_UzCeMCr0lM8,99
1339,v_qlbuekEsXL4,21
1340,v_Uk_VxavVjP0,141
1341,v_B6W_0AvgGTY,40
1342,v_dQyZheN0Fw0,37
1343,v_Ba3uRADSg50,183
1344,v_bV4xdc71azY,91
1345,v_43gst-Mw43s,145
1346,v_oqX-n2KHWAM,69
1347,v_G_kJ-Af89ew,119
1348,v_VcyO9tZ3NkY,56
1349,v_Nkcc9kLDQz8,157
1350,v_hrcSCXaNhmY,40
1351,v_pIv2jZdHP0k,135
1352,v_IucYlH_gAic,170
1353,v_36JC5C6I4sg,66
1354,v_gIzsM5cv7XM,143
1355,v_L6BxxvCbwpQ,77
1356,v_QkX8GFbwN7c,196
1357,v_p4Bm_NB_QoI,8
1358,v_mhPpeG3LrUk,0
1359,v_WhOsURGm0Kg,10
1360,v_aVHmi3Kjr_Q,39
1361,v_mEjU4uJZccw,108
1362,v_zGT6EplIOHY,58
1363,v_QHd9bJOuvIU,56
1364,v_goXkohySkU8,40
1365,v_TQ22icNBoSI,145
1366,v_l9jSJaV0DA0,87
1367,v_KKEyKFmatq0,58
1368,v_BrnUW2LSJDI,155
1369,v_FNB1BMEtIvw,163
1370,v_JuC7EY32Spg,135
1371,v_54chD8QFKyk,33
1372,v_GKpeX_lWMgg,194
1373,v_fHXgxSFDmJc,19
1374,v_ZPLbrQ391jg,4
1375,v_SSqVGeD2XaQ,143
1376,v_8klHUzPHtQw,4
1377,v_FCYdwCXRNVI,196
1378,v_jzl0Ar3H5f8,45
1379,v_kCOMyIb7f0Q,157
1380,v_BnkUgUQBED0,33
1381,v_S7MZle1gPzI,194
1382,v_WdNtrGxSm1Y,40
1383,v_6tzQ5-VBgVU,144
1384,v_WttP_X-aCEA,183
1385,v_xhyCKLKaG0c,143
1386,v_ApH2nZIq2tU,53
1387,v_8qzR38WgsS8,4
1388,v_f025sQGYfJM,39
1389,v_IdEcXDZ4Cos,189
1390,v_pt6XC-p_CFE,88
1391,v_0WVkoTBmhA0,168
1392,v_Z-kXPcLsxBg,158
1393,v_SEZvtGus0HU,169
1394,v_OmE9IhdWFa0,169
1395,v_puGw7gu96AM,21
1396,v_xF7etZzLFbY,38
1397,v_y0VZOcxbjRM,155
1398,v_Ed9xVend710,194
1399,v_N3UOyPU2t0E,10
1400,v_p6ea3QpXryw,176
1401,v_CZGDWYYkO-U,133
1402,v_dpUDMvzlwmI,9
1403,v_09Kr5TQ9DHQ,157
1404,v_YQiTt8b6N60,149
1405,v_Y-UOZRZ01hI,196
1406,v_7qjiHcYuq2Y,106
1407,v_GSXP6BYeS-o,33
1408,v_liK3LME0gNY,101
1409,v_OHOi0ZSuDUg,108
1410,v_ynpvos7UFZo,83
1411,v_-Cefl3S_L-w,179
1412,v_S_CnkpTkjYQ,108
1413,v_mi6wetIKq2w,5
1414,v_aZQWCEejbk8,57
1415,v_8WFB_LUOx4k,35
1416,v_jsxrJJkUl2E,143
1417,v_BwwjQZDn3NE,66
1418,v_nXr1r26HZis,172
1419,v_tETVZtWqdDs,0
1420,v_TbFqsEFrCB4,170
1421,v_mdv8UW_871g,189
1422,v_GhvNhbL2ivg,108
1423,v_B8WIh6PUjE0,165
1424,v_bTC_MdhURLg,107
1425,v_y1jyeWW-G4E,18
1426,v_RW-nnJiVPsU,196
1427,v_k1WnO7UeBJ8,77
1428,v_crSMHcUkPcA,68
1429,v_FhGOGbL-A84,13
1430,v_xC5RVs9mXyM,53
1431,v_-5xWaBSwnjY,40
1432,v_qRT0Z6Sz_Ck,144
1433,v_IbYlWVA8Dh8,3
1434,v_tQmsDeu1d6M,18
1435,v_4WrU5OdkvY0,45
1436,v_VOxaxr5LPiQ,74
1437,v_W74AfHdwWhM,69
1438,v_Dys_KC7uIzs,124
1439,v_ayDqRzRN8_M,37
1440,v_n2sTs3k9G-U,3
1441,v_O2Vd29Slt7g,24
1442,v_--veKG73Di4,108
1443,v_kK9k01CtXnE,56
1444,v_Nogr8GCIL9k,189
1445,v_FAPMunnTNsE,23
1446,v_rG-WlnAoc3M,66
1447,v_hoisfXCLJDQ,141
1448,v_sOL5ksIFX50,37
1449,v_J9OSz5iCwNU,144
1450,v_tES39s-LJsQ,163
1451,v_ivkkCEynzPs,196
1452,v_BsceC-igcTY,114
1453,v_WMx0-3GZGUI,88
1454,v_jWuq6clN5q4,53
1455,v_7_xkhnbnI7M,33
1456,v_Dx9wjBdbZ1M,56
1457,v_fLvPz8W00l4,82
1458,v_1sp7zRy1Rxo,157
1459,v_6EN1q4TmPtI,141
1460,v_fI12XNNqldA,165
1461,v_nnWJGghixr0,176
1462,v_meMZuh8iNDs,14
1463,v_IJUokB_p3Yo,69
1464,v_kUxz_SPi72U,26
1465,v_nOJUyDGq_l0,24
1466,v_PRkEpM8ffak,54
1467,v_iM-HdlplAhw,183
1468,v_fgBFlwM466w,170
1469,v_AElVyfjSHIo,109
1470,v_nwBb-WkaCYU,121
1471,v_tp0L6sR1qts,3
1472,v_ocvKEzb7OaE,121
1473,v_ntJk6Rj-lRA,77
1474,v_v-qFJJx0bTs,179
1475,v_hTx_y1ils70,54
1476,v_ptY-0n53uq0,109
1477,v_Zq9jr2S5wGM,89
1478,v_RWTLd_0BeAg,8
1479,v_4_CcDjbCXBQ,58
1480,v_QosVN26lb1g,71
1481,v_84g4J1rxkQc,158
1482,v_BNQPVf2Ia5Y,177
1483,v_EA58Fo2e0CI,147
1484,v_XU8FzYcRat4,106
1485,v_UkZiyYfO57g,157
1486,v_IeqBzYDyHGQ,9
1487,v_ouv2veXexVw,9
1488,v_Pi5fonaOYTI,74
1489,v_uqiooW1OAXU,22
1490,v_J7GJKAoU0rE,81
1491,v_dkP1In7K63Y,31
1492,v_t6FuJ4L8sHY,58
1493,v_TV8putYbiCU,31
1494,v_7ftCKS5SCCk,135
1495,v_8slE1UskRS4,24
1496,v_nSgBX7D4XLA,155
1497,v_jKPgBtesr74,89
1498,v_PG-AK5fawJI,143
1499,v_UZPSbNS1LU0,144
1500,v_cNCkHqOnJV0,141
1501,v_K4F8I74OM-Y,147
1502,v_sGTDKZuG1vE,31
1503,v_D_zM6YmlUnw,150
1504,v_xxvBR4zdV48,107
1505,v_qJrJeICcevI,22
1506,v_GLsIq3P-J3A,107
1507,v_c6wINALtTvs,5
1508,v_DR0hc7lT0hE,74
1509,v_MY6o5ZObFLE,0
1510,v_paY7wXmzcTQ,162
1511,v_PRTcRz--03E,108
1512,v_jkWqhnD8hyQ,98
1513,v_6aWTCiY3eww,22
1514,v_7knqgoHxuGE,10
1515,v_QZCBVJHF81w,66
1516,v_e6Ti5g_zQ_4,119
1517,v_8ycO15nH8YM,88
1518,v_xATeffo_kP4,172
1519,v_uC27rJLCn70,162
1520,v_QR2BmWR5FGM,57
1521,v_Sh8JODtAMhc,140
1522,v_88Mt7VfUQBU,82
1523,v_O8jThut7tAQ,124
1524,v_e5XATG2IK6Q,66
1525,v_d-NsZZkxTa0,155
1526,v_He7CDkVm_aE,12
1527,v_agZNSscDJww,75
1528,v_2ehPAKS6Gpo,114
1529,v_UmU8dx36O9w,133
1530,v_rBEQh8V2TI8,8
1531,v_Mo9-1cuMVtQ,58
1532,v_jhakEVLCqNM,170
1533,v__ajGnJjNUX0,77
1534,v_extd66Y1tJ8,133
1535,v_7Ql7Hw6c1-o,98
1536,v_oWsEp7hsmZg,44
1537,v_iDofsMwceTo,101
1538,v_5vlGKyxl22M,147
1539,v_LLD4SapVrgQ,4
1540,v_o2hmponBzIE,8
1541,v_GPl7nFwqSgk,53
1542,v_ciIaZrpHqgs,37
1543,v_PwbZimjxzps,19
1544,v_IKeV3kdX-_I,21
1545,v_T98RJsOiQWc,71
1546,v_QsfIM28uvHM,81
1547,v_w6kBE7BHHeU,2
1548,v_ZwDfAhQVKLQ,185
1549,v_EOvotFy4YX0,22
1550,v_w-6Oo3bgms4,58
1551,v_sPEed6XrTZA,66
