,vid,label
2992,8dQZj1uqvNY_000003_000013,1
2993,8dSGTJm47tg_000188_000198,17
2994,8dhKkRH3rls_000000_000010,1
2995,8dipTyQmjQg_000016_000026,19
2996,8dp3sVI79-Q_000118_000128,28
2997,8dxmZfKXwkU_000000_000010,23
2998,8e1AYNgWfWE_000000_000010,11
2999,8eF6L4VLgX4_000032_000042,15
3000,8eHh5U1IYyY_000001_000011,8
3001,8eTBGfdDT7M_000073_000083,26
3002,8fWjA1z7RVc_000010_000020,17
3003,8fXQOYJpHYE_000049_000059,28
3004,8ffJsy6eNro_000120_000130,19
3005,8fiX58uj9bU_000002_000012,19
3006,8fr2aR2DlDE_000015_000025,14
3007,8fx6ZHy1dlk_000120_000130,29
3008,8gPnjBW5wd4_000017_000027,4
3009,8gjiOVQD-GI_000005_000015,25
3010,8hXWatgeDW8_000053_000063,4
3011,8hwiuRA_uPQ_000007_000017,1
3012,8i3DXLAaN4Y_000041_000051,8
3013,8iKE1c2riXQ_000003_000013,20
3014,8iqDqseky3Q_000008_000018,17
3015,8jAiyQ6u3wI_000009_000019,22
3016,8k17BNZ3eWg_000126_000136,26
3017,8k4Qf6TAHEM_000072_000082,2
3018,8kGzQav6FJo_000004_000014,9
3019,8l1O2kyuZys_000016_000026,30
3020,8l92qPrn6MM_000215_000225,5
3021,8lhODyltF2Q_000109_000119,6
3022,8lnKIHXDQxA_000007_000017,6
3023,8lodYFpkXO4_000003_000013,1
3024,8mIEf4jdjzs_000016_000026,21
3025,8mJvy1ZXqU4_000003_000013,19
3026,8mKZmYh4p9A_000004_000014,2
3027,8mM8HlTsmx0_000106_000116,4
3028,8mMdW5WqDgE_000865_000875,28
3029,8mO6hYkMiHo_000003_000013,19
3030,8mbUjBGTaCI_000118_000128,8
3031,8mcnjP9Xopw_000068_000078,30
3032,8mhRdgOEVI8_000162_000172,9
3033,8moA1LvS3bY_000206_000216,29
3034,8n3l4WfJZds_000000_000010,6
3035,8nI8cNQneZ4_000080_000090,24
3036,8nQD8Fk4I8c_000015_000025,12
3037,8nRyq9LtlQo_000064_000074,9
3038,8nVSYTmZPSc_000007_000017,13
3039,8nbXvZJ3OS0_000003_000013,0
3040,8njHSKpF7kg_000569_000579,9
3041,8nryYWivhoY_000040_000050,10
3042,8nvJHJNRDSg_000023_000033,6
3043,8nx1u7-ScXY_001862_001872,25
3044,8o81SPX6-MQ_000119_000129,12
3045,8oP7yS4PRCs_000020_000030,27
3046,8oWzmFNRB-c_000062_000072,25
3047,8ogH5luxq1I_000110_000120,13
3048,8okYJVm3xIE_000002_000012,6
3049,8oxRIQUloLw_000173_000183,6
3050,8p1j6xLJMfQ_000002_000012,11
3051,8p1jrESz6X0_000013_000023,1
3052,8p6f33Y2lW8_000226_000236,20
3053,8p8uZMoFe1c_000003_000013,10
3054,8pP7gskZwLk_000001_000011,16
3055,8pUPHDXTNL4_000006_000016,8
3056,8patK8dScps_000199_000209,18
3057,8payssKxlQo_000260_000270,18
3058,8popo4lpXsg_000116_000126,10
3059,8pvqVK0NwIg_000002_000012,15
3060,8pzf_3mztGE_000210_000220,9
3061,8qCn8llmIW8_000011_000021,8
3062,8qNEeqoNQJM_000004_000014,5
3063,8qaPxB8EWdk_000088_000098,2
3064,8qavH7izpZ8_000247_000257,27
3065,8qhin1wXOGQ_000004_000014,13
3066,8rFyLjaGN-s_000149_000159,29
3067,8rGzJtrhs0s_000004_000014,4
3068,8rcGVxoNPrI_000002_000012,0
3069,8s1OFvInheY_000061_000071,14
3070,8s2uMH5d9Sc_000137_000147,6
3071,8sVHc1gSsOA_000138_000148,5
3072,8sohtQ28iD8_000044_000054,30
3073,8ss_PW5pEZ8_000046_000056,30
3074,8sueTaf1nMg_000055_000065,8
3075,8tevfby-7kM_000015_000025,0
3076,8toLSQt-7s0_000001_000011,22
3077,8toeLPc8Bc4_000049_000059,27
3078,8txli_AM3Uo_000012_000022,6
3079,8u7RWiz__ec_001022_001032,9
3080,8u9cUH3ERto_000068_000078,14
3081,8uOef18ZEjw_000123_000133,25
3082,8uYtjT3jhw4_000176_000186,12
3083,8ueAnH8XpZo_000000_000010,10
3084,8ueMSHcG2Qk_000087_000097,9
3085,8v1N_S-wkAI_000002_000012,3
3086,8v1WYA8Q14E_000028_000038,21
3087,8vAug2BQlJY_000019_000029,20
3088,8vEzfXMDbLw_000257_000267,17
3089,8vGbGJL0KLI_000442_000452,9
3090,8vLjOkynnzM_000140_000150,13
3091,8vNw0ZvnKzs_000050_000060,11
3092,8vbaIS2g-us_000088_000098,21
3093,8vfXIZ7Gusc_000031_000041,8
3094,8w6gTS8WEBI_000063_000073,2
3095,8wFecR4CDDU_000061_000071,29
3096,8wa5RgEnuhc_000029_000039,3
3097,8wh6bRHnx84_000048_000058,24
3098,8xKN_ao9vV4_000003_000013,22
3099,8xVbMEE7fAc_000010_000020,17
3100,8xZr3tbzNpA_000108_000118,3
3101,8xncJWSiueE_000203_000213,14
3102,8xsAUEx7jG4_000000_000010,19
3103,8yKlu8Gi5is_000187_000197,16
3104,8yPKT7m0p38_000125_000135,10
3105,8yet4nunVkc_000095_000105,24
3106,8ytCGXelwN0_000009_000019,12
3107,8yy5Cnz26rg_000090_000100,30
3108,8yzkUwb7zek_000040_000050,15
3109,8z0NSn2Vd3g_000005_000015,10
3110,8zMbHLMeDoE_000108_000118,19
3111,8zS5r_VnFdk_000016_000026,2
3112,8zSI0lzRcK4_000003_000013,2
3113,8zSbrlKO2OE_000029_000039,25
3114,8zTKTKQhuYE_000059_000069,2
3115,8znubvG5siQ_000000_000010,15
3116,8zvGhDBfifA_000023_000033,1
3117,9-eZxvJ02Sg_000205_000215,16
3118,9-eveJdVJqc_000013_000023,9
3119,9-fuKNq_wWI_000512_000522,14
3120,9-gMinAJrIc_000106_000116,15
3121,9-gjVmEgFbE_000022_000032,4
3122,90YvwycM-0U_000030_000040,12
3123,90dLS1pwAnI_000000_000010,24
3124,90gRc0PU99k_000008_000018,13
3125,90pmXziTHsM_000367_000377,25
3126,91PWJFHQMak_000001_000011,20
3127,91cHW8L9Zxs_000001_000011,2
3128,924x1XlkkBI_000056_000066,7
3129,92T2BFMWa4s_000000_000010,16
3130,92X_fmdoNtM_000034_000044,26
3131,92dXhnpT5T0_000002_000012,6
3132,92zHk8N1I_g_000021_000031,13
3133,9375CFtXu6E_000018_000028,28
3134,937gNMx3MwY_000076_000086,4
3135,93RnckJcHeI_000044_000054,14
3136,93UUtZHwolM_000066_000076,4
3137,93bJoB6v8Nk_000220_000230,20
3138,93cQo9Z0Tkk_000052_000062,6
3139,93noA2rrE0s_000004_000014,4
3140,944YsAoEOS0_000001_000011,19
3141,94RkWuEtQJs_000193_000203,20
3142,94eNPnbeOko_000053_000063,27
3143,94jPKMv27ug_000018_000028,14
3144,94pb_k0x8Ok_000001_000011,2
3145,94uB7OHGh9w_000069_000079,28
3146,94vY3aLcdKc_000009_000019,5
3147,95Au-7V9PSY_000050_000060,25
3148,95qw4L-_VGM_000041_000051,3
3149,9670PPkMUQA_000009_000019,23
3150,96MHfz4tXHs_000540_000550,10
3151,96fgX98kQa0_000002_000012,6
3152,96gANkyjmqw_000149_000159,20
3153,96yxziN0B38_000063_000073,9
3154,982wjsdo5PM_000057_000067,8
3155,984q0X_Y_pg_000090_000100,1
3156,98JQBPw9gTc_000008_000018,23
3157,98cDj93FKTA_000308_000318,9
3158,98ib3SGis00_000066_000076,5
3159,98j2n-9rsfM_000086_000096,17
3160,98lB4fEfTXM_000010_000020,26
3161,98mt4-a7cRk_000013_000023,19
3162,98qVe5Jcf9o_000000_000010,15
3163,98qrwX_ph4E_000000_000010,20
3164,98s9ENJ7zbo_000178_000188,17
3165,98xG0IeLxek_000250_000260,9
3166,990jSIRddkc_000101_000111,10
3167,993UgEc7wXM_000006_000016,13
3168,99PDSX0pjbk_000163_000173,9
3169,99WuH95I5zk_000112_000122,28
3170,99_5Q4q3qlU_000024_000034,18
3171,9A5HB_fguBw_000030_000040,21
3172,9AA8tb5Rakw_000001_000011,29
3173,9ASlbl1gkws_000000_000010,17
3174,9AgQN_P6ROk_000001_000011,1
3175,9Amzb1ChK9k_000351_000361,9
3176,9B0PTHGgvyk_000000_000010,15
3177,9B4qKUQW-tM_000292_000302,12
3178,9BHx9a7YKRk_000023_000033,2
3179,9BNV0j9gzVM_000044_000054,6
3180,9BcEmxGH5L4_000023_000033,4
3181,9BiW2mVKk0w_000220_000230,17
3182,9Bugi4uUgKw_000022_000032,7
3183,9CCHo48oz_s_000048_000058,12
3184,9CMj2DkYGvo_000009_000019,4
3185,9CcR70AQNvY_000012_000022,28
3186,9CeS-loDPGM_000051_000061,8
3187,9CihuaE_ZeU_000142_000152,26
3188,9CqxdswFl6M_000157_000167,10
3189,9CuWxkQAZ4A_000046_000056,1
3190,9D46Mp1AD9g_000016_000026,6
3191,9D4wwwPLOx8_000006_000016,19
3192,9D8Q3KevA6Q_000000_000010,4
3193,9DLdkSU-XnA_000387_000397,12
3194,9DSG9OJcHQI_000006_000016,1
3195,9DV36J3wFeE_000061_000071,21
3196,9D_O5ynEU9U_000173_000183,10
3197,9E2anVW4Tdc_000047_000057,10
3198,9E45y-664XM_000215_000225,11
3199,9ERCPKoc9R8_000043_000053,0
3200,9Ebq3gsdgfY_000010_000020,4
3201,9EguIduFlqc_000047_000057,15
3202,9EooVNwSBBY_000093_000103,10
3203,9ErszF8-T9c_000023_000033,3
3204,9F7pQvfQPLE_000025_000035,4
3205,9FJwDxnlW7Y_000012_000022,23
3206,9FP6KggcxkE_000045_000055,7
3207,9FUbczQBBeA_000252_000262,16
3208,9FZJgEf7jKY_000001_000011,13
3209,9G-iNThCYPE_000080_000090,11
3210,9G3eiw39o9A_000004_000014,13
3211,9GGLASaMUyc_000016_000026,15
3212,9GICI7LCZ1I_000020_000030,12
3213,9GO3ghfhojc_000187_000197,11
3214,9GTlZIKK1_k_000034_000044,19
3215,9G_fMYyDXvs_000021_000031,0
3216,9Gm3HlDKGNI_000089_000099,23
3217,9GvYwfiA7CA_000147_000157,20
3218,9H-SflcAZHc_000030_000040,25
3219,9HCV5IClP6U_000041_000051,12
3220,9HR6Ah6ZiPg_000000_000010,12
3221,9HSCQARJwGU_000020_000030,24
3222,9HZ3f7of2Ys_000076_000086,11
3223,9HlzrVj7MTs_000003_000013,6
3224,9IGKZJgYt2M_000000_000010,16
3225,9IKaAzeBkG8_000000_000010,11
3226,9IRGPCxBIyw_000021_000031,17
3227,9Iw55kHkpXs_000001_000011,13
3228,9K6a2SLRGGI_000002_000012,8
3229,9KB1UlON2Zo_000027_000037,23
3230,9KPk4b-R6hQ_000027_000037,25
3231,9KXtP-3V3to_000085_000095,10
3232,9LHA5eSAo80_000240_000250,6
3233,9LKN_Q6hl0w_000078_000088,18
3234,9M7H2T7DndY_000123_000133,16
3235,9MCwI9Y7rlQ_000008_000018,17
3236,9MHEWQADP8s_000133_000143,11
3237,9MYIMsHZmvE_000001_000011,8
3238,9MiGcXX_pOM_000043_000053,28
3239,9My39FDO_nU_000016_000026,4
3240,9N1nFWkjHtQ_000028_000038,19
3241,9Nfz-zXZeNE_000075_000085,27
3242,9NjTOyxpakI_000017_000027,18
3243,9Nltd-gmTE8_000153_000163,6
3244,9Nqog7QxjO8_000061_000071,8
3245,9NtD5U_EZvc_000028_000038,30
3246,9NxNq4eALCc_000266_000276,9
3247,9NzfSesCxD0_000030_000040,1
3248,9O1RrxTW3Aw_000001_000011,1
3249,9O6BnQ674zo_000185_000195,27
3250,9P0sn90oU10_000020_000030,3
3251,9PYkOWOIXMI_000001_000011,16
3252,9PcU_WhFIoA_000044_000054,3
3253,9PiMS0-HWyQ_000104_000114,13
3254,9PzYAN43xTA_000058_000068,11
3255,9Q9-MQXVtXM_000019_000029,21
3256,9QPcz82XnXA_000002_000012,2
3257,9QPuQTAkqog_000003_000013,2
3258,9QWnj3k9y6U_000026_000036,12
3259,9Q_Juy1TiEI_000061_000071,29
3260,9QeZzdbdBVY_000063_000073,19
3261,9Qg4YhwiZ-c_000056_000066,7
3262,9QmyF-fKyb0_000056_000066,18
3263,9QybrKpZSW0_000095_000105,3
3264,9QzdWyZC2Lk_000624_000634,20
3265,9RJ3ff5xKgo_000039_000049,1
3266,9Ro3-OC4yuk_000008_000018,6
3267,9RpsT49Hc7c_000025_000035,22
3268,9RtfOdiO7Og_000084_000094,29
3269,9S2LdFDWqxU_000012_000022,19
3270,9SXTvK_tnjU_000115_000125,25
3271,9ScdUekLrPs_000100_000110,10
3272,9T1chZzbB7w_000014_000024,15
3273,9THe1t54tTg_000016_000026,13
3274,9TIaFmy127A_000014_000024,0
3275,9TTe5Jxn0fk_000023_000033,17
3276,9Tzej8XKqfA_000060_000070,10
3277,9U7Vo1i0jwA_000058_000068,18
3278,9UGFXB7ytY4_000735_000745,18
3279,9UI23X46-w8_000013_000023,2
3280,9UJOfCgdmqU_000034_000044,16
3281,9UMt8jLqnlI_000026_000036,7
3282,9URaIMxJDQs_000003_000013,3
3283,9VMfLxGZjqA_000038_000048,19
3284,9VZARZQCUzk_000013_000023,18
3285,9VrWiDJzQTc_000024_000034,1
3286,9VsenZ0XbaI_000064_000074,11
3287,9XCcNEqihU8_000005_000015,3
3288,9XHgIUqHOOA_000004_000014,14
3289,9XRSXf4XVfU_000099_000109,20
3290,9XTL3EsGf_4_000006_000016,1
3291,9XcB9dMfRuE_000033_000043,28
3292,9XeoouQY8GE_000012_000022,15
3293,9XnJ7kmYVFU_000148_000158,29
3294,9XwPltcW544_000002_000012,22
3295,9XxkzCm-nrY_000053_000063,9
3296,9Y1YLlSD_ic_000182_000192,24
3297,9YFCqddMcKA_000000_000010,13
3298,9YKfbRAdfq8_000087_000097,23
3299,9YL5RM_hcrc_000019_000029,28
3300,9YRsxhRaNoc_000004_000014,6
3301,9YbHTdWsfh4_000754_000764,9
3302,9Ymq4IqJkbY_000072_000082,12
3303,9YnmsWbFkmo_000003_000013,3
3304,9ZB4-r6R6vg_000067_000077,13
3305,9ZOtwmI7lFQ_000011_000021,28
3306,9ZTRjWUq2p0_000000_000010,0
3307,9ZYe1Ewk984_000007_000017,8
3308,9_79hwmmU3c_000004_000014,7
3309,9_KrS_5wWeo_000061_000071,9
3310,9_Z1ZcSTPbQ_000048_000058,23
3311,9_nM6d1Z2Oo_000215_000225,20
3312,9aK0NNtkStQ_000045_000055,28
3313,9ad9eL64CPs_000097_000107,15
3314,9bf7-mecMUg_000116_000126,12
3315,9bjqATIawI4_000002_000012,22
3316,9bnXBCg1XP0_000016_000026,13
3317,9boCfvLvbPU_000160_000170,15
3318,9cAlfWq_JJg_000140_000150,12
3319,9cH4tXIPZ38_000002_000012,20
3320,9cHzulJQtS4_000001_000011,2
3321,9cKL3vXLe3Q_000003_000013,13
3322,9cXhMRhDin8_000003_000013,7
3323,9cqvuEfiiUI_000017_000027,28
3324,9ctl508D0fc_000004_000014,3
3325,9cvFENtOv1w_000043_000053,8
3326,9cz5yXaLtFI_000034_000044,20
3327,9dD1zzS9zoo_000029_000039,25
3328,9dOPYp178AY_000284_000294,12
3329,9dpDFE3UL_E_000001_000011,7
3330,9e1j7IGEi-s_000082_000092,19
3331,9eNU4wUPtP0_000013_000023,14
3332,9eNtkGa4S5c_000072_000082,17
3333,9eWzoUr9WZA_000010_000020,28
3334,9ebs50FEsIU_000015_000025,27
3335,9edqkupd0qU_000058_000068,28
3336,9eeTCpAERXg_000135_000145,7
3337,9eiIDgIufBU_000000_000010,15
3338,9emBZV_ns_0_000013_000023,13
3339,9enPv_pKXK4_000021_000031,10
3340,9f6jlC-2AEQ_000014_000024,18
3341,9fLKcfCUFs4_000044_000054,13
3342,9fTmpJlHb3c_000012_000022,1
3343,9fTpd5aAud0_000003_000013,18
3344,9fnA-sb9F6E_000000_000010,4
3345,9gRcsa7uZZc_000000_000010,19
3346,9gUHgQvssjE_000046_000056,25
3347,9hJr-h1U2SE_000005_000015,18
3348,9hMfRuh04h4_000035_000045,25
3349,9i1cNq5UBAk_000022_000032,28
3350,9iB2GeXKrxs_000002_000012,13
3351,9j5vp1kID4o_000035_000045,7
3352,9jCtLrQAZIE_000003_000013,22
3353,9jDR_2Zsr40_000072_000082,3
3354,9jPiVUPubvk_000063_000073,15
3355,9jWAtQPQ9js_000012_000022,22
3356,9jZvncqi2OY_000081_000091,12
3357,9j_wTzmA-Gc_000004_000014,6
3358,9k0f0hjJ90E_000314_000324,27
3359,9k4s2Hby6eA_000016_000026,20
3360,9k4vVvwBzGc_000002_000012,2
3361,9k8uynhAaAs_000023_000033,0
3362,9kAQBcfer0s_000011_000021,29
3363,9kLiFawXHZs_000014_000024,3
3364,9kUjNszriJg_000075_000085,28
3365,9kWGnkLDb_8_000001_000011,23
3366,9kuLwGGOu8Q_000058_000068,4
3367,9l8dWNeRl4w_000001_000011,10
3368,9lUbrPLhAqY_000004_000014,23
3369,9lX18LyTuAQ_000162_000172,20
3370,9lZJm-WqDnk_000009_000019,29
3371,9lf69tIqGPg_000019_000029,19
3372,9lgNgq6uisg_000013_000023,22
3373,9lkHWxSdUBs_000012_000022,21
3374,9m5c2G_VjsU_000046_000056,13
3375,9mAfGMwcpdg_000015_000025,0
3376,9mi_gKXynY8_000036_000046,25
3377,9msWMD9P-6c_000050_000060,4
3378,9mseZkne7_Y_000011_000021,1
3379,9nAzQn5NCoo_000042_000052,2
3380,9ngfKsgD4Sk_000118_000128,29
3381,9nnih357vJ8_000000_000010,1
3382,9nwt_KKpkKA_000001_000011,0
3383,9oCb0Fs80-c_000053_000063,25
3384,9oH1ULzHimM_000023_000033,13
3385,9oHZiZVLak4_000049_000059,11
3386,9oXrpIr_AN8_000004_000014,0
3387,9odacYBeDSE_000005_000015,12
3388,9p20sqmRma8_000210_000220,24
3389,9pfP8r1ZcWU_000000_000010,27
3390,9pnINqfPxM8_000000_000010,27
3391,9pun1l9pDEE_000015_000025,28
3392,9pz8IEvSLeQ_000000_000010,4
3393,9qP03tyMaDk_000000_000010,1
3394,9qQhVZCd-Sg_000051_000061,27
3395,9qXMreeLo9g_000026_000036,0
3396,9q_v2_hDE0Q_000011_000021,4
3397,9r4TUrwPwLI_000152_000162,11
3398,9r9UOxMwOSo_000014_000024,23
3399,9rFklxIDYKs_000081_000091,13
3400,9rXlIkwgQzs_000668_000678,15
3401,9rdCnIUnxVs_000102_000112,20
3402,9rkpOVJ_uoI_000099_000109,26
3403,9roNW_ZEwX0_000000_000010,5
3404,9s0T94ArmEk_000032_000042,16
3405,9sEysV1c274_000001_000011,2
3406,9sFUCaSFlbw_000039_000049,2
3407,9slbD5xX6e0_000109_000119,19
3408,9sqI_TlPGWI_000026_000036,12
3409,9t8Sizc8_vo_000023_000033,6
3410,9tBjp-ytuxo_000036_000046,13
3411,9tLeoIo1LwE_000053_000063,6
3412,9tcKdmZv_CA_000044_000054,19
3413,9u08J_me9Ss_000017_000027,15
3414,9u6iriKgmC4_000043_000053,1
3415,9udnzgmKTPQ_000085_000095,8
3416,9uyL46IXXyo_000033_000043,2
3417,9vA6Bfklfg8_000013_000023,3
3418,9vF-EJ_0uVo_000014_000024,12
3419,9vYrkNvTxdk_000033_000043,2
3420,9vlCFO23oJA_000000_000010,1
3421,9w7z1OScQH8_000000_000010,19
3422,9wQJMlMgGbU_000053_000063,15
3423,9wStFB4bg_Y_000035_000045,13
3424,9waHXlsKmL4_000000_000010,18
3425,9wpnYg4RkeA_000007_000017,22
3426,9wtSrQAnCe4_000039_000049,12
3427,9wwrFOHLl0g_000178_000188,15
3428,9xARgqldRo4_000038_000048,25
3429,9xUoGAroVyc_000002_000012,10
3430,9x_6HqIBEEI_000043_000053,6
3431,9xnvkKDS-nA_000000_000010,0
3432,9y77yIqIiD8_000367_000377,3
3433,9y8F4V7NJOM_000181_000191,18
3434,9y9IfbfA7uQ_000032_000042,9
3435,9yTV1kDJG1w_000187_000197,30
3436,9yUSEOCVy7Q_000038_000048,6
3437,9yV4-VyALhY_000078_000088,12
3438,9yoVEETv-g8_000019_000029,13
3439,9z8eyeINhGI_000120_000130,10
3440,9zC62fbUS-8_000027_000037,1
3441,9zGoMHo-w_A_000019_000029,6
3442,9zNf_eRY-dU_000085_000095,22
3443,9zPSvQlQh5k_000003_000013,19
3444,9zS5IXVc4uI_000004_000014,16
3445,9zT1DYcEiyA_000141_000151,27
3446,9zXcNYSDmmU_000036_000046,8
3447,9zldxYuusdQ_000002_000012,22
3448,A-93KTyw7i8_000056_000066,12
3449,A-ENKsNmkR4_000038_000048,25
3450,A-VZLonyN2k_000016_000026,2
3451,A-a5qyPS254_000099_000109,23
3452,A-vAx1U5Ao4_000050_000060,27
3453,A-vD8gOTdcw_000001_000011,6
3454,A07VbL59fSs_000084_000094,10
3455,A09iMFAK1uI_000025_000035,23
3456,A0AbbWJRsyI_000020_000030,2
3457,A0J_487VquE_000039_000049,24
3458,A0LQZqINmdc_000023_000033,8
3459,A0gjKZz5WEM_000004_000014,6
3460,A0htCm7ISAk_000378_000388,4
3461,A0ji81e0lLo_000429_000439,11
3462,A0kLEIUFsbk_000003_000013,22
3463,A1Jue0vnM30_000110_000120,5
3464,A1O-bTUwOTo_000043_000053,25
3465,A1ufGwNWpu8_000157_000167,5
3466,A1v_p-lMUo0_000054_000064,24
3467,A20uQSBtYMs_000034_000044,17
3468,A24dNDbienQ_000010_000020,19
3469,A3ILt2sLd6I_000024_000034,4
3470,A3O4R-7-IUQ_000268_000278,9
3471,A3U8RfzQv3o_000063_000073,0
3472,A3UaIYNwQOE_000090_000100,18
3473,A3uZUX06qMs_000010_000020,22
3474,A3waLm5ig50_000097_000107,27
3475,A40X_ZM48KQ_000001_000011,3
3476,A47MZxpVxQk_000061_000071,5
3477,A48i0jJ7WI4_000233_000243,16
3478,A49feRSQIDk_000049_000059,1
3479,A4BuF4Yj4tQ_000000_000010,1
3480,A4LHli39uN0_000071_000081,28
3481,A4QIpu_bDOE_000222_000232,5
3482,A4fZahbfIms_000093_000103,19
3483,A4k00DaLlNU_000062_000072,2
3484,A4kSdjovX64_000040_000050,2
3485,A4kkByUbJp8_000115_000125,25
3486,A4kuLj9xGh4_000062_000072,25
3487,A4s5APNF8j0_000887_000897,5
3488,A4uvbs4WMl8_000001_000011,1
3489,A5B3ocdJG-E_000211_000221,19
3490,A5c8daR2liU_000133_000143,25
3491,A5hN5Pc1RJU_000003_000013,20
3492,A5nEY41R85U_000142_000152,11
3493,A5rGnIsBWV4_000007_000017,6
3494,A5ud8bXhW28_000129_000139,5
3495,A67DsnZCaEU_000120_000130,16
3496,A6A_PcyU7aQ_000031_000041,19
3497,A6HyWMpAXoM_000160_000170,29
3498,A6bfXuUO9oo_000002_000012,6
3499,A6goym5NWtw_000036_000046,27
3500,A79-HCNzCfY_000453_000463,10
3501,A7Ay9ClCiVE_000057_000067,15
3502,A7Hh5viYARY_000111_000121,28
3503,A7fvumwhdFk_000127_000137,27
3504,A808QjCJw20_000143_000153,18
3505,A82abMNY0t8_000046_000056,15
3506,A82gcFvSC1w_000010_000020,24
3507,A8ELs7XacK4_000069_000079,20
3508,A8rXwcLOaO0_000031_000041,29
3509,A933SY-LUBI_000002_000012,3
3510,A99UOy0jnOY_000001_000011,19
3511,A9BubPJBHms_000047_000057,28
3512,A9Id1gMZsQk_000000_000010,28
3513,A9JbDqPm-ZM_000026_000036,20
3514,A9T71QLYZ1I_000201_000211,13
3515,A9a3yw0I-9E_000005_000015,3
3516,A9m39s8mKoU_000043_000053,17
3517,AAW6ICAvGRA_000000_000010,9
3518,AAhJae6WP2I_000000_000010,2
3519,AAl6YZ6czoE_000008_000018,22
3520,ABb4x-N4xtQ_000496_000506,18
3521,ABsX8xJdX0k_000513_000523,18
3522,ACFT83RGF7g_000026_000036,13
3523,ACFTfmcDrBQ_000004_000014,13
3524,ACGUPmAEekA_000003_000013,18
3525,ACHuHQgocg0_000069_000079,21
3526,ACdb8Xa04Y0_000075_000085,30
3527,ACkUO7zVt6Y_000083_000093,17
3528,ACs3ZLIe_LM_000023_000033,23
3529,ADfeqNl13PE_000006_000016,14
3530,ADrZM3sk_2w_000000_000010,12
3531,AE3RrQv2Rxo_000091_000101,5
3532,AEDd5jcW62U_000044_000054,23
3533,AEkWxC5b4Bo_000018_000028,12
3534,AFAGB0KL38s_000012_000022,1
3535,AFZrddUr3Wc_000000_000010,12
3536,AF_BigLCvfo_000064_000074,13
3537,AFlyEIjXY_o_000136_000146,10
3538,AFmd_8uoaXs_000092_000102,1
3539,AFqM_IaSK8I_000000_000010,18
3540,AFtBsIjJP88_000030_000040,6
3541,AFtDzgNOThQ_000123_000133,3
3542,AFuaoYuuhnQ_000030_000040,4
3543,AGFHvNwP09k_000071_000081,10
3544,AGcApwXsva8_000204_000214,10
3545,AGzDx33Cj_w_000145_000155,27
3546,AHEGXPJIzA8_000003_000013,13
3547,AHR7QMi4C90_000105_000115,11
3548,AHlTxmVlwaY_000016_000026,17
3549,AHybRhQTa94_000418_000428,10
3550,AINHryEcmWM_000015_000025,5
3551,AIVAD9hASmA_000018_000028,13
3552,AIru-L6N_MA_000048_000058,26
3553,AIxPAWrEEqs_000005_000015,9
3554,AJGo0XZI9bk_000040_000050,13
3555,AJMOCUYB3Wk_000031_000041,4
3556,AJU4aiA5p_w_000044_000054,14
3557,AJfGaxl1Uew_000006_000016,2
3558,AJfRItp0IvI_000014_000024,25
3559,AJfaQYOLOBs_000000_000010,25
3560,AJgw0DOgRMk_000001_000011,5
3561,AJsNC1ZhbGo_000091_000101,18
3562,AK-IhDLs-M0_000000_000010,2
3563,AKLTg8CdagM_000149_000159,5
3564,AKMCjfR39P4_000066_000076,10
3565,AKvmVIV4XUA_000027_000037,7
3566,ALZqVPcFbi0_000001_000011,6
3567,ALkjr58zwFI_000172_000182,28
3568,ALnIeNKoWLw_000218_000228,18
3569,ALpX4KHQ0us_000098_000108,9
3570,AM1DHUX0o-k_000290_000300,20
3571,AMK-vfjdQQ4_000024_000034,9
3572,AMT8lLEvZDk_000159_000169,17
3573,AMUn6gvN1-I_000020_000030,18
3574,ANByQSke7HY_000000_000010,6
3575,ANJfLBavP5M_000171_000181,25
3576,ANg26BZdVuk_000009_000019,22
3577,AO-pAoMAH7o_000031_000041,1
3578,AO2CeOhx2ss_000010_000020,23
3579,AO7-gKpJXvo_000033_000043,27
3580,AOFTZF6AFz4_000039_000049,11
3581,AOPvFpwN1CY_000104_000114,20
3582,AORC-QChH3M_000089_000099,14
3583,AOqGL9XVn7A_000216_000226,11
3584,APoSE_e91ZE_000023_000033,20
3585,APpXdcvkacM_000499_000509,18
3586,APzFLBthRX4_000023_000033,28
3587,APzOe5o8EtE_000294_000304,13
3588,AQKBSHQcHd8_000003_000013,20
3589,AQLI3jFUjU4_000160_000170,25
3590,AQTDRjc05j4_000013_000023,13
3591,AQ_w7pZQj64_000241_000251,11
3592,AQePo6O32DY_000459_000469,25
3593,AQgkbHRFR2s_000039_000049,9
3594,AQqNK8QNuf0_000182_000192,9
3595,ARCRNW-5BoM_000064_000074,14
3596,ARFuIr8BohM_000024_000034,1
3597,ARJD4M-DnCY_000027_000037,14
3598,ARlnoWVbhP4_000146_000156,5
3599,ARmv6F_o80g_000356_000366,9
3600,ARnh10qKYOM_000053_000063,1
3601,ARpHmdCcvGg_000049_000059,18
3602,ARqKIw3vV3E_000343_000353,10
3603,AS0lhcw6Ydg_000033_000043,12
3604,AS8bG4QnY94_000013_000023,18
3605,ASGgrh4bKTQ_000002_000012,22
3606,ASHKsfDRrnw_000052_000062,9
3607,ASdnnqU_D_Q_000013_000023,6
3608,ASmh6avmIr8_000076_000086,17
3609,ASucK5Flxsk_000012_000022,6
3610,AT4sACmKMnk_000154_000164,9
3611,AT6Zv1DRx9c_000349_000359,10
