,vid,label
1645,4Fyiyzh0LAg_000090_000100,20
1646,4FzFTjo0c_U_000031_000041,24
1647,4GBfs2reIyo_000245_000255,11
1648,4G_Ubve6taw_000119_000129,27
1649,4GeYyT0lwQ0_000028_000038,5
1650,4GixEgVJ7OY_000059_000069,30
1651,4GlqL6-kuns_000016_000026,3
1652,4GoEhUxWlRA_000001_000011,13
1653,4Gvq-law23Y_000411_000421,28
1654,4Gwx-SxXeEY_000011_000021,29
1655,4HFz8Q2DV8I_000011_000021,30
1656,4H_ENXq4WLU_000025_000035,7
1657,4HyQs4WJzUo_000013_000023,4
1658,4IGHaaZTFuw_000064_000074,6
1659,4IJz6SDn1UQ_000001_000011,19
1660,4IKXzRhIvVQ_000039_000049,4
1661,4IMPnvXV1s0_000004_000014,21
1662,4ISAowtjI_M_000054_000064,14
1663,4IY4nas3lQo_000006_000016,14
1664,4IisgtHbLug_000002_000012,0
1665,4IsF-3pueY0_000030_000040,21
1666,4J3tSnZPOZY_000000_000010,21
1667,4JLfhFRWJh8_000033_000043,10
1668,4JPLz7kKmCk_000021_000031,23
1669,4K55KBsXZeM_000118_000128,25
1670,4KJD4aP90YQ_000085_000095,12
1671,4L-9F-DlYmk_000161_000171,28
1672,4LPeYd5Q08o_000005_000015,0
1673,4LmIezZi620_000072_000082,6
1674,4LwQe_pRIyQ_000003_000013,17
1675,4M0m5JqMdLU_000006_000016,2
1676,4MF4FI-nAys_000009_000019,19
1677,4MJLG6LYS7E_000149_000159,25
1678,4MKlr_YOhHc_000004_000014,6
1679,4MR4jfzmlxo_000084_000094,30
1680,4MUUvCcFvn4_000053_000063,15
1681,4MajdgGyqss_000201_000211,13
1682,4MjFXxsD_PQ_000005_000015,16
1683,4MlTpOYeyGs_000013_000023,24
1684,4Mz2UpEFLWY_000168_000178,2
1685,4N7qqPTZ0P8_000001_000011,22
1686,4NIFd7k4f_E_000041_000051,9
1687,4NRuDysM9t0_000008_000018,22
1688,4NrvE7_1gI8_000019_000029,14
1689,4NsVZddr4qo_000014_000024,4
1690,4O2GKeaS7I4_000003_000013,7
1691,4OMX75ZONwo_000001_000011,2
1692,4OOUuDaDV5o_000163_000173,20
1693,4Og-b7m8kcQ_000054_000064,15
1694,4OhlMEw_syE_000006_000016,15
1695,4OvBhGNE6Y8_000000_000010,2
1696,4OxLrA5-wRE_000021_000031,23
1697,4P4dggbhSMs_000067_000077,29
1698,4P7UNRnnfsE_000056_000066,10
1699,4PGapXvYpmE_000005_000015,6
1700,4P_4RI3RJyg_000030_000040,13
1701,4PbWk_2Djck_000015_000025,1
1702,4Pnibiq2h2M_000056_000066,9
1703,4PzcBwdOBgw_000009_000019,5
1704,4QTOcvGl1L4_000003_000013,7
1705,4Qby2_QP3_w_000039_000049,1
1706,4QzsmwrXE9Q_000305_000315,11
1707,4RM67QN9034_000181_000191,12
1708,4RNXUYaUP24_000000_000010,3
1709,4RbYtyW08Rs_000323_000333,12
1710,4Rcbub2Aj1c_000011_000021,5
1711,4RdlEHneHZE_000025_000035,27
1712,4RsZIh9NGkc_000006_000016,13
1713,4RuhmXnS5YQ_000596_000606,28
1714,4S0cEaMNtJ8_000017_000027,20
1715,4SwLn4VZQok_000014_000024,29
1716,4T1yhyPBHj8_000000_000010,2
1717,4T4lCXa5Xjg_000100_000110,24
1718,4T6jqUxCo2Y_000045_000055,3
1719,4TZDHJn2DGE_000105_000115,18
1720,4Tom9GQYRhw_000003_000013,15
1721,4TqcIXT9Brg_000159_000169,11
1722,4TvMmZU_Exc_000022_000032,19
1723,4U8yrfflOPY_000156_000166,13
1724,4Uz9waFYIPY_000050_000060,15
1725,4V5UkOiiXi0_000040_000050,13
1726,4VF5kYa2Glk_000024_000034,19
1727,4VGbJ9O_GfA_000107_000117,15
1728,4VI5CvOIVas_000087_000097,21
1729,4VQLx0y4cXQ_000015_000025,1
1730,4VXL_EYZs8M_000022_000032,23
1731,4VjiocmTIMQ_000019_000029,17
1732,4VzAw-nGQA0_000118_000128,9
1733,4WI9EBkIfWk_000001_000011,4
1734,4WjhQSRD240_000136_000146,6
1735,4Wv96BDrL-Q_000010_000020,19
1736,4WvByQe6DjI_000002_000012,1
1737,4X7M6LOwz8k_000097_000107,27
1738,4X8raZBOzvM_000035_000045,8
1739,4XGCy9qV9Ng_000004_000014,21
1740,4XVk-fD0MCQ_000001_000011,27
1741,4XX35ioTd-M_000000_000010,28
1742,4XrvboYXcTE_000025_000035,12
1743,4Xz4OSGt9sw_000140_000150,15
1744,4YHoECijUog_000018_000028,3
1745,4YMwBiXPLsc_000104_000114,24
1746,4YUe_pxO5JM_000084_000094,13
1747,4ZGJR3MTnac_000059_000069,24
1748,4ZjOJaQLKtU_000051_000061,4
1749,4ZroJZvnrLY_000231_000241,27
1750,4_BQsz7E5is_000012_000022,25
1751,4_DqmyI_YNE_000105_000115,8
1752,4_X61H_kinQ_000088_000098,27
1753,4_XDau0waB0_000024_000034,25
1754,4_XYWF4gMOM_000027_000037,25
1755,4_XrMlpII6g_000134_000144,25
1756,4_a5TPjWIwg_000005_000015,23
1757,4aGZp7sVzF0_000049_000059,21
1758,4aHxCVyALOQ_000290_000300,16
1759,4b-YtUvz97A_000006_000016,19
1760,4b80hG433N8_000025_000035,17
1761,4bHr3DuDOVA_000032_000042,13
1762,4bzwUSMLYhk_000001_000011,23
1763,4cWZb8uoVlk_000092_000102,20
1764,4cyVX5aqEUw_000009_000019,0
1765,4d2K4Z1B7Ko_000002_000012,24
1766,4d5jWUfFKL0_000362_000372,25
1767,4d6FzTGtQjs_000022_000032,30
1768,4d7lfSzrffo_000737_000747,18
1769,4dlO1IMlptM_000023_000033,20
1770,4dvL0jbm3mc_000020_000030,3
1771,4eGTDraVFcQ_000039_000049,25
1772,4eZvIpY6gzo_000041_000051,1
1773,4eoVK1Yj2n8_000005_000015,30
1774,4fUpKardmOc_000186_000196,10
1775,4fwgWKEBKoM_000027_000037,25
1776,4gVRyRaJjy8_000142_000152,28
1777,4gs4Y9E5Uoo_000008_000018,9
1778,4gxD1GWFLrc_000007_000017,1
1779,4hk-HPNASpE_000037_000047,7
1780,4hqjDGpghko_000123_000133,11
1781,4htG4AfxZHU_000087_000097,17
1782,4iDHmo5Re4M_000009_000019,22
1783,4iEtLj_0yB4_000091_000101,12
1784,4iQ0IxHmTXY_000000_000010,2
1785,4iQkC0ooImY_000072_000082,2
1786,4iWyn_3ZCYk_000004_000014,14
1787,4igvehYCc7U_000112_000122,12
1788,4jGAIin_YDs_000001_000011,3
1789,4jI2t5Iid1s_000071_000081,0
1790,4jRQGQVRqmE_000083_000093,18
1791,4jmv1XpnR90_000079_000089,5
1792,4jr9MDvQsYU_000095_000105,9
1793,4k35YMMTbzA_000003_000013,2
1794,4kEZtRh79L8_000006_000016,14
1795,4kXacL3XSW8_000012_000022,15
1796,4kZVhI_SJ6I_000009_000019,13
1797,4l--TlI3k_E_000040_000050,27
1798,4l5qu_XjxW8_000150_000160,20
1799,4lJwkJCDyas_000001_000011,17
1800,4lKqcfqtWr4_000018_000028,4
1801,4lcYVuvH-DI_000015_000025,3
1802,4lfft0iO808_000032_000042,9
1803,4lg_lRjwACY_000043_000053,9
1804,4lpyOHkdm-4_000003_000013,26
1805,4lql2MpStFI_000179_000189,10
1806,4ltoP_bx27Y_000079_000089,27
1807,4ma3-_Phzjc_000067_000077,7
1808,4mgFWiCUOiI_000017_000027,9
1809,4mmAOFGuO8o_000009_000019,11
1810,4n1jEWTDvLg_000000_000010,19
1811,4n22Q_S_MOc_000043_000053,4
1812,4o5v7aDXU9k_000000_000010,1
1813,4oC8l-uYcEI_000052_000062,5
1814,4oIDy8J2BA4_000000_000010,14
1815,4o_eEKdD7wo_000078_000088,9
1816,4oelckVMHpM_000008_000018,2
1817,4og9z1Heh_U_000434_000444,9
1818,4or5c3enOm0_000009_000019,23
1819,4pHpVTN2QVo_000018_000028,28
1820,4pV-xXv_akY_000075_000085,4
1821,4paMQ-LCVn0_000025_000035,6
1822,4pacxKS7PTw_000024_000034,18
1823,4qJKVDHKWBU_000304_000314,18
1824,4qZHhThCciw_000106_000116,11
1825,4rLiw2XWPIQ_000089_000099,19
1826,4rR3am9OJOQ_000143_000153,18
1827,4r_fstVOC7A_000064_000074,25
1828,4rl9oQBCNtQ_000001_000011,8
1829,4rneeFYSdvM_000004_000014,13
1830,4s-NZL-66vg_000051_000061,22
1831,4sB_l6VTrnY_000004_000014,7
1832,4sTMlrlrMKw_000004_000014,4
1833,4sct9qxKRaw_000013_000023,6
1834,4sedEYRYIZQ_000007_000017,23
1835,4sspHgGLTsU_000004_000014,19
1836,4t3XIqXmW1c_000018_000028,21
1837,4t7Wc6SIHXo_000240_000250,15
1838,4tAzIoNM0mA_000022_000032,28
1839,4tOLx_0b-D8_000001_000011,13
1840,4tPOIYsNV64_000205_000215,7
1841,4teWkojksNA_000030_000040,17
1842,4tgozIhJfbY_000001_000011,21
1843,4thD82aq0-w_000052_000062,18
1844,4tqSz8blRCE_000029_000039,17
1845,4twSSerc0J4_000033_000043,5
1846,4uEFUEtleEg_000197_000207,5
1847,4uS92uPSBWA_000070_000080,14
1848,4uSPTNt9wLA_000001_000011,16
1849,4uc6J5AvR7s_000064_000074,7
1850,4ughMCk6Ytw_000012_000022,23
1851,4uv8JwOlXM0_000000_000010,10
1852,4vALvuq0d_0_000009_000019,11
1853,4vMYrQ2Ylrg_000057_000067,6
1854,4vUzNPcfIkA_000006_000016,2
1855,4vlErIs5pCQ_000066_000076,2
1856,4vmJdfV_5k8_000125_000135,2
1857,4vnmdbj9H_g_000202_000212,16
1858,4w8txg9y2dQ_000125_000135,25
1859,4w9-rttQv4Q_000240_000250,25
1860,4w9wX5Fw4io_000397_000407,25
1861,4wAx5U7IKuU_000013_000023,24
1862,4wTV1H8riNs_000002_000012,4
1863,4wTXLzeEmp8_000009_000019,13
1864,4wYxmO9Xs-c_001281_001291,10
1865,4wl_Yzvnops_000062_000072,9
1866,4wsVfw1Pxrw_000106_000116,25
1867,4wszySOJd10_000133_000143,10
1868,4x23PjsxPQA_000050_000060,27
1869,4x9T5j2aRDY_000011_000021,2
1870,4xEOx9H9Q00_000005_000015,0
1871,4xqRQqTNeGk_000010_000020,7
1872,4yF-phEhsQc_000132_000142,10
1873,4yGa_SGSClQ_000454_000464,7
1874,4yUFEfJeXTc_000065_000075,24
1875,4yXAI8Ed45U_000012_000022,17
1876,4yiZLvmYtME_000006_000016,17
1877,4ysoD3rkR8o_000004_000014,1
1878,4z8HTrCvEsc_000105_000115,27
1879,4zsq_N6Hefo_000000_000010,7
1880,4zxDv1rXT0U_000042_000052,27
1881,5-3erMcDn0s_000000_000010,8
1882,5-kzWlJzY7A_000264_000274,10
1883,508IslKkbgg_000005_000015,1
1884,50AeuUPZXtM_000136_000146,25
1885,50ZAclR5-PA_000036_000046,4
1886,50bzJwVuI3Q_000084_000094,12
1887,50dHIwqvp5A_000338_000348,4
1888,50ztbIHfjnQ_000166_000176,11
1889,51Tg9GakrkA_000008_000018,1
1890,51VIbh823sU_000271_000281,19
1891,52SjXUiGWCE_000108_000118,9
1892,52TuOAFGQjg_000374_000384,10
1893,52Wtvaa4eLg_000003_000013,20
1894,52h4hDkP4vY_000110_000120,15
1895,52iREoUfEZM_000002_000012,20
1896,52pDdjsBGqM_000053_000063,9
1897,52vBNlJruPE_000061_000071,15
1898,530i6inXHqM_000010_000020,6
1899,53820Lathhk_000003_000013,7
1900,540mpdmXDZk_000059_000069,28
1901,54v5iOB-Ad0_000059_000069,2
1902,550xc_lRiNg_000081_000091,28
1903,55DiOLAr0xA_000010_000020,21
1904,55KybCLDhck_000066_000076,5
1905,55llDhzsamw_000040_000050,25
1906,56MOM_gnshM_000071_000081,7
1907,56iFFnV4TlE_000106_000116,28
1908,57QP4tL12Ig_000001_000011,4
1909,57sfRo26fAc_000094_000104,7
1910,57txm5k63cI_000258_000268,6
1911,57xBd1pkZTw_000019_000029,3
1912,58B1AxKyijA_000137_000147,11
1913,58GPGceze6M_000183_000193,29
1914,591I_P99VKk_000080_000090,14
1915,59WJ7T7Lma4_000004_000014,1
1916,59cx4mHxtwY_000004_000014,23
1917,59dnoUSZ2Zw_000026_000036,10
1918,59mwdzxLXIA_000001_000011,8
1919,59nxnpWXi5o_000278_000288,10
1920,5ADwsX7jzUk_000303_000313,12
1921,5ASIsiVeuNg_000001_000011,0
1922,5AeHhG6SZBY_000097_000107,29
1923,5AkI9kJ-CDM_000189_000199,7
1924,5BLkkmh3mEk_000298_000308,18
1925,5BV-znc8PaI_000019_000029,0
1926,5BVLXrl9QLY_000172_000182,12
1927,5Bl9I0PCGiI_000004_000014,23
1928,5CU_uPCt9BQ_000176_000186,29
1929,5D-Qd0f4VTM_000004_000014,4
1930,5D6DsyE-yDY_000069_000079,27
1931,5DXWK8H3gN8_000911_000921,18
1932,5Dt4a1EcROw_000002_000012,18
1933,5EHKSV0jLXQ_001491_001501,15
1934,5EI4HejtUuU_000210_000220,8
1935,5EStSWCVbPE_000013_000023,21
1936,5EWEkka_9GM_000003_000013,2
1937,5EYJXqZr3Zw_000062_000072,27
1938,5EdZeca8TWk_000471_000481,5
1939,5EjYENi5EQM_000010_000020,8
1940,5EkFsNiGHyM_000055_000065,15
1941,5F4g8gIJRj0_000089_000099,19
1942,5FSAripqboc_000003_000013,4
1943,5FrsOFo9Xsg_000924_000934,10
1944,5FtBySyHEJY_000005_000015,17
1945,5FuYP_l6J-s_000004_000014,27
1946,5G6_2bnIbTE_000144_000154,28
1947,5GM3_Dtf_xc_000200_000210,15
1948,5GML5p3dQxE_000007_000017,16
1949,5GOKcs5kTL0_000001_000011,4
1950,5GR2wU2QSvc_000117_000127,11
1951,5GRy2uyEYRc_000026_000036,19
1952,5GjUNXx4A2g_000074_000084,23
1953,5Gj_KZpSpBM_000084_000094,6
1954,5Gv-IFRdRHs_000029_000039,29
1955,5H6__XDbVOg_000018_000028,19
1956,5H8uVDMjLRI_000113_000123,18
1957,5HVD5DyWXA0_000000_000010,18
1958,5Hb65eUnvYo_000170_000180,12
1959,5HfUDHuZiUc_000162_000172,12
1960,5HoN05Fn0ec_000050_000060,10
1961,5Hy3Id_qCSs_000000_000010,1
1962,5I73EgPQu5c_000016_000026,0
1963,5I9nXwhmBSI_000028_000038,4
1964,5ICBxUnslBw_000042_000052,18
1965,5IHQy8QyK-g_000008_000018,14
1966,5IIvbUby7Lg_000025_000035,4
1967,5IJwDmzXCUQ_000193_000203,10
1968,5IXQH1i7hr0_000007_000017,27
1969,5JBTwje7ZUQ_000002_000012,0
1970,5KC2OtaEIsM_000319_000329,28
1971,5KFplNr7TjM_000150_000160,29
1972,5KGNmA0BWIs_000030_000040,20
1973,5KvNU_p8cxo_000031_000041,30
1974,5LSsO_CrtCY_000003_000013,23
1975,5M-1mlYaCbw_000002_000012,4
1976,5M-WpzuvSRw_000008_000018,8
1977,5M0LkVEBxhk_000064_000074,14
1978,5M3SdKBLta8_000000_000010,21
1979,5MWGD9PaNtA_000033_000043,13
1980,5MWOt-khoQk_000001_000011,13
1981,5MkE6YGIntw_000001_000011,28
1982,5N4yChfqn6M_000024_000034,30
1983,5NHFcMjZIyU_000087_000097,3
1984,5NnaWc0O5Go_000067_000077,14
1985,5NofKxD8Ulc_000009_000019,14
1986,5NuerTuYyRY_000094_000104,28
1987,5NytiHGe8CI_000208_000218,13
1988,5NzKv0bSllQ_000027_000037,16
1989,5O8Rtu5xRCU_000001_000011,25
1990,5OESNVXnop8_000040_000050,1
1991,5P2q83S0tNc_000000_000010,1
1992,5PBaW_Rb6xI_000008_000018,21
1993,5PXIwV9LNzQ_000734_000744,18
1994,5Pbxbe5nXAc_000136_000146,10
1995,5Plwsrz-8b4_000000_000010,14
1996,5QXAOePggnY_000009_000019,17
1997,5QZPIN20hbk_000006_000016,21
1998,5QhwwIxafHc_000004_000014,23
1999,5QldD-AOPD4_000000_000010,7
2000,5QtehX84_Fc_000025_000035,15
2001,5Qzd3NVxphs_000174_000184,20
2002,5R-0t5JvxT8_000011_000021,1
2003,5RMwhk8Gzdo_000113_000123,26
2004,5SNkYwgFN-M_000145_000155,15
2005,5ST9loyxKGM_000028_000038,1
2006,5SYvdXQ0jC8_000102_000112,26
2007,5SpAmRa18BM_000000_000010,5
2008,5TFJmh5Lgmo_000010_000020,14
2009,5TOBeKZZYh8_000015_000025,19
2010,5ThaEtmmTqA_000002_000012,20
2011,5TtfHHxz_8k_000092_000102,11
2012,5U1FuWcH_2o_000020_000030,30
2013,5U8mP6CIfMY_000493_000503,10
2014,5UU_YPALus0_000060_000070,28
2015,5VdaWsZDgas_000089_000099,12
2016,5VfgyiEhdKw_000064_000074,11
2017,5ViMV2d1yZ4_000053_000063,19
2018,5WVmlqd-vRs_000001_000011,13
2019,5WcpKGJ8B7U_000048_000058,4
2020,5Woi8JVKOL8_000041_000051,25
2021,5Woz0h7QpZ4_000030_000040,0
2022,5Wv-aAB0Lpg_000196_000206,26
2023,5X0zqy-VVH8_000001_000011,5
2024,5XgL6wRsEt8_000243_000253,9
2025,5XsEyJCBpYo_000090_000100,7
2026,5Y6pSyo6j1M_000003_000013,13
2027,5YXpfcZy2Sk_000058_000068,12
2028,5Yd9IgzhPyg_000004_000014,17
2029,5ZBUw_NZ2XU_000072_000082,21
2030,5ZETNUAUNxA_000416_000426,28
2031,5ZUaZTE1S44_000132_000142,18
2032,5Znrg3KdfX4_000055_000065,27
2033,5_CGN0XqnrU_000072_000082,1
2034,5_HsXCyDxeA_000028_000038,4
2035,5_KA3T57MCc_000056_000066,7
2036,5_MfZfOFJ5E_000202_000212,11
2037,5_PNyBp1UiM_000007_000017,20
2038,5_RNM_mjLOI_000036_000046,17
2039,5_XhgTkJW0E_000004_000014,0
2040,5_Zk8mBK2Ds_000031_000041,6
2041,5_hPnY45s7M_000000_000010,8
2042,5a9JvkzFItI_000000_000010,30
2043,5aL3TUYYZQc_000058_000068,28
2044,5afWu9oZPS8_000002_000012,21
2045,5bD3jb9G7D4_000178_000188,18
2046,5bKIn4J9qTg_000030_000040,25
2047,5bM3yS8Rv3I_000014_000024,8
2048,5bYKgiDX5ok_000017_000027,14
2049,5bkITUmfsEE_000003_000013,22
2050,5bl3eJhYjgQ_000105_000115,13
2051,5bqRWFH4vdM_000111_000121,14
2052,5buTKoaekyI_000032_000042,26
2053,5c2hrNUlPEY_000004_000014,22
2054,5cGatPPeUs8_000080_000090,21
2055,5cXu2VpXlf8_000006_000016,5
2056,5cimEShIOJ0_000056_000066,19
2057,5cxreyLIy3s_000200_000210,30
2058,5d8dpclgEkI_000001_000011,13
2059,5dYJBMC-Y7A_000080_000090,28
2060,5dfJMawcvLk_000036_000046,7
2061,5e4IkdJ9EFc_000011_000021,19
2062,5e7QEs-WwDk_000013_000023,23
2063,5e7zBZTv6Bo_000834_000844,18
2064,5eI21YgizS0_000038_000048,18
2065,5eaLUHKLL9I_000244_000254,4
2066,5euuCAFSuEA_000093_000103,14
2067,5f2dvvopIDw_000138_000148,9
2068,5fEyNLaaKk8_000043_000053,20
2069,5fSV2bHg-I8_000018_000028,18
2070,5ffvZlxbWGg_000032_000042,12
2071,5gbc1W_5bSQ_000140_000150,9
2072,5gh4PgrMMns_000002_000012,1
2073,5h-FvUh6NKw_000025_000035,18
2074,5hA4hN6tVuI_000009_000019,13
2075,5hK83d-hPAY_000017_000027,27
2076,5i31K4XizJ8_000071_000081,9
2077,5iLiWxhpiRc_000006_000016,20
2078,5iQ0Gu3GyWM_000007_000017,13
2079,5iTmGeloFco_000056_000066,23
2080,5iUbxGKBDz4_000187_000197,13
2081,5iVF14dCglI_000014_000024,13
2082,5iWUDilbk0U_000001_000011,4
2083,5iicxs-zLp4_000012_000022,3
2084,5iveDvRAzNM_000197_000207,6
2085,5j6TDBeaMF4_000002_000012,0
2086,5j7ixcjI3hE_000001_000011,21
2087,5jJM2COuNHw_000000_000010,1
2088,5jZmL5mGf4I_000274_000284,18
2089,5kUWjEVVzzw_000095_000105,12
2090,5khoOnpbVQQ_000026_000036,18
2091,5kt2eB-HlZg_000024_000034,1
2092,5lv1keJQkMs_000010_000020,20
2093,5lwcgRvkUAI_000011_000021,23
2094,5ma7H3j4f08_000094_000104,17
2095,5mcvidwwlTU_000001_000011,1
2096,5mma_uZoZa4_000003_000013,28
2097,5nFs2JtXTd0_000088_000098,9
2098,5nOGINuRe4M_000532_000542,6
2099,5nTgIfc5H5w_000002_000012,20
2100,5nZYNUuLPPY_000055_000065,6
2101,5neyFA5rM5w_000173_000183,7
2102,5oCGLdKIaIA_000130_000140,7
2103,5oCbw_RyWYg_000027_000037,27
2104,5oE8FoX7RrM_000003_000013,24
2105,5oEr36RLWd4_000277_000287,25
2106,5oYfdU9-0y0_000037_000047,19
2107,5pN2w3LcPuo_000129_000139,16
2108,5puCoS_kuu4_000011_000021,16
2109,5q1alWNVmKw_000038_000048,30
2110,5qJWJOyzYb8_000033_000043,23
2111,5qgROAY83EA_000083_000093,9
2112,5qjUifx4FDA_000073_000083,29
2113,5qpdaST-P0I_000005_000015,17
2114,5rBqLT3hVJ0_000007_000017,3
2115,5rBtNuHc7XA_000026_000036,8
2116,5rD8QETPEds_000002_000012,2
2117,5rPpImAjTkA_000009_000019,1
2118,5rbKSNBM7lc_000099_000109,25
2119,5sIjAPd4enU_000078_000088,1
2120,5sMVNX2__II_000570_000580,4
2121,5sO5xoXf8ak_000258_000268,9
2122,5sXP6g9H_DQ_000046_000056,15
2123,5tIo0DbkHEA_000148_000158,13
2124,5tKHbgobqa4_000076_000086,23
2125,5tQLx2LDHRA_000087_000097,27
2126,5tuazAyISD0_000024_000034,10
2127,5u1CZZbvwfc_000002_000012,7
2128,5ud1zJMIkV4_000085_000095,18
2129,5v0VuXysBZk_000015_000025,2
2130,5v7ecUFQcTI_000129_000139,19
2131,5vGF0hWvk68_000061_000071,18
2132,5veWf2yfKmo_000001_000011,2
2133,5x4j_F7LXEw_000002_000012,23
2134,5xM1muOiLy0_000020_000030,30
2135,5xSbo4gSbQc_000000_000010,22
2136,5y3g6CZFshc_000001_000011,3
2137,5y5qV9GMZDA_000090_000100,18
2138,5yjcUxUPApA_000037_000047,1
2139,5z5pZXwnirA_000002_000012,6
2140,5zEMK58hwq0_000084_000094,9
2141,5zJAVGnE0K0_000001_000011,2
2142,5zNt24_27oM_000004_000014,2
2143,5zx-QPjWfFw_000001_000011,17
2144,6-AWvB797d4_000043_000053,3
2145,6-Cc1iR-aWw_000008_000018,19
2146,6-VHN9Tl9kw_000226_000236,11
2147,6-akohlsLsw_000008_000018,4
2148,6-cmc8N_WUc_000007_000017,8
2149,6-s7uY1FDUo_000066_000076,4
2150,6-vFL2VI0vM_000003_000013,6
2151,60BSFNy1JPY_000000_000010,8
2152,60LwipV2hF0_000031_000041,4
2153,60ztNmktSiY_000046_000056,20
2154,61D6pdxxszE_000003_000013,20
2155,61hRWs-O9Xg_000125_000135,25
2156,61jc3Uc131A_000007_000017,1
2157,61mTLeXBEH0_000020_000030,10
2158,61oSwxR8ngo_000103_000113,20
2159,624WhK8Hr-Y_000032_000042,3
2160,62I5M9jwJEA_000007_000017,21
2161,62IHefGRNPc_000049_000059,2
2162,62dh0oXHgPw_000001_000011,20
2163,62nRXlNniUg_000002_000012,23
2164,63hxphmeWnQ_000028_000038,18
2165,63jp58mSrKc_000020_000030,1
2166,63oB-MJWK5E_000000_000010,21
2167,643F6jP0VDc_000001_000011,1
2168,644VIWIqC2I_000286_000296,6
2169,64Cypy_CpBQ_000020_000030,1
2170,64cvu2_kZu0_000017_000027,7
2171,64jGwEFnUCs_000719_000729,10
2172,64u2fvrNY88_000105_000115,15
2173,65kYPogjdvE_000012_000022,2
2174,65oLHzPjPLA_000100_000110,15
2175,65pvWdvfM50_000025_000035,28
2176,66CLAO5zaB4_000006_000016,20
2177,66FVg1RDtYE_000441_000451,10
2178,66XrOQDCLng_000017_000027,23
2179,66aPpEFKAPA_000008_000018,14
2180,66ahBijMfvg_000032_000042,8
2181,66cV4llQAV8_000061_000071,13
2182,66d9rA8LIT4_000112_000122,12
2183,670kCBcjRFk_000004_000014,11
2184,67kPq1rjd_c_000035_000045,17
2185,67yXvymk8p0_000019_000029,18
2186,682nPhB7Slc_000073_000083,3
2187,683SScOWzCQ_000741_000751,15
2188,68PMZ2L3ngo_000021_000031,14
2189,68kccxCgbys_000138_000148,17
2190,68zJTUGf5hE_000045_000055,11
2191,69BdEoiBGQ0_000013_000023,1
2192,69EjBVmJ5IY_000028_000038,25
2193,69OFXfjmskY_000052_000062,18
2194,69WuDxICM2Q_000065_000075,11
2195,69qOqfMjBOg_000132_000142,18
2196,6AJbKKSnSZw_000019_000029,13
2197,6ATWrYX5-rE_000087_000097,12
2198,6AWh1i6cqJY_000023_000033,1
2199,6AYtxpMPOl4_000018_000028,9
2200,6AfEwxJbdEY_000018_000028,25
2201,6AnYHMcBNHU_000010_000020,26
2202,6BElwB3q6ls_000020_000030,8
2203,6C56a4NkCi4_000004_000014,11
2204,6CD5NShDDhs_000002_000012,7
2205,6CM9aaT1T-U_000067_000077,15
2206,6CSoqjaln-0_000050_000060,20
2207,6CVFKoylJWw_000004_000014,4
2208,6D0lwWduOjg_000004_000014,4
2209,6D2nS1HYQUA_000085_000095,11
2210,6D5eqVcomNo_000000_000010,24
2211,6D5xuFjThwM_000003_000013,0
2212,6DgBAGS-51k_000000_000010,14
2213,6E-NXIKVP1s_000151_000161,29
2214,6EDjDZMBh6E_000008_000018,6
2215,6EN4xC8x4Rk_000437_000447,3
2216,6EnkMiQxlSU_000119_000129,12
2217,6EoEc5EEXzQ_000044_000054,7
2218,6F-3fEC2wB0_000005_000015,6
2219,6F65QlahSL4_000000_000010,12
2220,6Fbwd2Z2jEc_000104_000114,4
2221,6FnEwdBO_yc_000149_000159,28
2222,6GMjptNwZ8g_000162_000172,12
2223,6GcrxusVdgs_000828_000838,13
2224,6GiwjV2gBXU_000012_000022,6
2225,6GkwUBSCvjo_000045_000055,5
2226,6GpISbrcgGs_000015_000025,11
2227,6HC5ZH-CLwU_000000_000010,20
2228,6HIZu2dZPZU_000055_000065,6
2229,6HTNaNsx1QA_000011_000021,4
2230,6HnMaKdn79k_000167_000177,18
2231,6I1Q_IsPZSM_000026_000036,18
2232,6IGPouAgPTk_000006_000016,3
2233,6ISb7feuP1c_000029_000039,30
2234,6IizlpqphN8_000148_000158,11
2235,6Ivmc7Ocijk_000046_000056,28
2236,6IwL_4D7GPA_000435_000445,11
2237,6J3-CsXpBuY_000080_000090,18
2238,6JcCUEKJMAc_000001_000011,28
2239,6JptXaL3JLU_000004_000014,6
2240,6Jy6q-C-sxE_000018_000028,19
2241,6K0FQr8orUM_000000_000010,20
2242,6KM9zawcMDQ_000001_000011,0
2243,6KNkJmciSTc_001305_001315,9
2244,6KSaPj-Cibk_000017_000027,6
2245,6KcwOQFlHh4_000007_000017,27
2246,6KeiH6GpRoc_000003_000013,3
2247,6LZPCdUOx1Y_000171_000181,10
2248,6LrGsHMT2wM_000002_000012,16
2249,6LsV0SMAzRw_000004_000014,16
2250,6LswKjker48_000008_000018,3
2251,6MAM1CCIvCc_000169_000179,19
2252,6MJPQLI36n8_000015_000025,30
2253,6MK1scTqeqg_000000_000010,3
2254,6MxthbVlvq4_000201_000211,29
2255,6MyVsO1vy3s_000284_000294,25
2256,6N0u7ANK1l8_000007_000017,8
2257,6N9GEBE5U88_000069_000079,3
2258,6N9PuKbwN6c_000000_000010,19
2259,6NL3z-wAuIs_000025_000035,7
2260,6Njo9Z5aQEM_000000_000010,18
2261,6NoWT1R7Ldo_000041_000051,7
2262,6P85o7hu4SY_000169_000179,9
2263,6PESANSGvEU_000000_000010,9
